_id,categoryId,categoryName,sellingPrice
132023334632,139971,Video Game Consoles,275
132005533318,139971,Video Game Consoles,298.49
142199980958,139971,Video Game Consoles,294.73
222334287770,139971,Video Game Consoles,254.99
152339758359,139971,Video Game Consoles,201.69
322348664518,139971,Video Game Consoles,200
122252747749,139971,Video Game Consoles,229.95
132015772253,139971,Video Game Consoles,212.5
142192056881,139971,Video Game Consoles,305
322345301138,139971,Video Game Consoles,253
272467188613,139971,Video Game Consoles,269.5
142200248497,139971,Video Game Consoles,225
112219681555,139971,Video Game Consoles,295
162304401121,139971,Video Game Consoles,159.69
192043067856,139971,Video Game Consoles,280.01
232163317892,139971,Video Game Consoles,284.99
222334252901,139971,Video Game Consoles,405
282277890536,139971,Video Game Consoles,248.5
132006438612,139971,Video Game Consoles,250
162304065081,139971,Video Game Consoles,200.29
112224892999,139971,Video Game Consoles,259.99
152333491329,139971,Video Game Consoles,244.5
142200115060,139971,Video Game Consoles,225
262747175858,139971,Video Game Consoles,285
182369999949,139971,Video Game Consoles,274.99
291961816609,139971,Video Game Consoles,175
192040695264,139971,Video Game Consoles,152
272473239515,163826,Video Glasses,499.99
201734106973,139971,Video Game Consoles,192.5
371805428756,139971,Video Game Consoles,259.99
232163409971,139971,Video Game Consoles,265
282275315991,139971,Video Game Consoles,405
112224086597,139971,Video Game Consoles,320
201737812098,139971,Video Game Consoles,325
272464382217,139971,Video Game Consoles,216.5
222333755387,139971,Video Game Consoles,249.99
252655036526,139971,Video Game Consoles,285
122219531271,139971,Video Game Consoles,214
361839352105,139971,Video Game Consoles,232.5
182376053939,139971,Video Game Consoles,243
182367460868,139971,Video Game Consoles,259.5
112221583246,139971,Video Game Consoles,385
142194386788,139971,Video Game Consoles,251.5
272472442237,139971,Video Game Consoles,279.99
122253965230,139971,Video Game Consoles,169.99
192040930771,139971,Video Game Consoles,286
152333326735,139971,Video Game Consoles,250
142200026452,139971,Video Game Consoles,225
112217431687,139971,Video Game Consoles,235.5
142200061813,139971,Video Game Consoles,225
262745182132,139971,Video Game Consoles,413
322340884262,139971,Video Game Consoles,228.5
291956783001,139971,Video Game Consoles,295
282272685759,139971,Video Game Consoles,360
291961666879,139971,Video Game Consoles,235
272472527044,139971,Video Game Consoles,230
142192048809,139971,Video Game Consoles,305
282278754924,139971,Video Game Consoles,425
142197860368,139971,Video Game Consoles,234.99
332044822186,139971,Video Game Consoles,253.5
291954652145,139971,Video Game Consoles,225
401235777848,139971,Video Game Consoles,229
252654783669,139971,Video Game Consoles,428.57000000000005
291954636581,139971,Video Game Consoles,267.5
252654734110,139971,Video Game Consoles,198.5
172430530533,139971,Video Game Consoles,244.99
282273871607,139971,Video Game Consoles,245
252654688937,139971,Video Game Consoles,250.5
132020818337,139971,Video Game Consoles,242.22
122253656957,139971,Video Game Consoles,286
322344894889,139971,Video Game Consoles,275
142199850128,139971,Video Game Consoles,209.99
291961497226,139971,Video Game Consoles,229
122249098499,139971,Video Game Consoles,220
132022023523,139971,Video Game Consoles,265
332046900675,139971,Video Game Consoles,221.99
262735664613,139971,Video Game Consoles,238.5
182375734820,139971,Video Game Consoles,148.89
182375719628,139971,Video Game Consoles,335
262735650926,139971,Video Game Consoles,338
162306454702,139971,Video Game Consoles,230
172430159286,139971,Video Game Consoles,207
142199807109,139971,Video Game Consoles,225
182375727209,139971,Video Game Consoles,148.89
222326861201,139971,Video Game Consoles,257.5
172430238901,139971,Video Game Consoles,260
132021891369,139971,Video Game Consoles,400
252665443210,139971,Video Game Consoles,375
252661082625,139971,Video Game Consoles,350
201727145609,139971,Video Game Consoles,256.45
291954465586,139971,Video Game Consoles,267.49
152306016099,139971,Video Game Consoles,233.17
262745603168,139971,Video Game Consoles,435.99
332051396273,139971,Video Game Consoles,225
201735739018,139971,Video Game Consoles,550
282276672270,139971,Video Game Consoles,275.69
291958099172,139971,Video Game Consoles,280
262742064132,139971,Video Game Consoles,267.5
152332960358,139971,Video Game Consoles,228.5
152341445928,139971,Video Game Consoles,240
182374438105,139971,Video Game Consoles,400
291961427605,139971,Video Game Consoles,265
222328878254,139971,Video Game Consoles,227
122253034124,139971,Video Game Consoles,245
282274814225,139971,Video Game Consoles,395
332051357998,139971,Video Game Consoles,230
222334139869,139971,Video Game Consoles,200.01
222334018393,139971,Video Game Consoles,216.89000000000001
132017829132,139971,Video Game Consoles,274
162300086485,139971,Video Game Consoles,202.99
142199331461,139971,Video Game Consoles,225
232162095614,139971,Video Game Consoles,550
222334036560,139971,Video Game Consoles,405
322347929112,139971,Video Game Consoles,200
172430334653,139971,Video Game Consoles,195
252656773329,139971,Video Game Consoles,247.5
332041063679,139971,Video Game Consoles,265
322341991954,139971,Video Game Consoles,210.33
182374923201,139971,Video Game Consoles,148.89
182366300265,139971,Video Game Consoles,230.5
182374912250,139971,Video Game Consoles,148.89
201736192265,139971,Video Game Consoles,424
272470849269,139971,Video Game Consoles,269.99
182371205875,139971,Video Game Consoles,207.5
262749085612,139971,Video Game Consoles,200
201726560458,139971,Video Game Consoles,439.99
222335855335,139971,Video Game Consoles,220
291962613519,139971,Video Game Consoles,345
132017161010,139971,Video Game Consoles,220
132024250273,139971,Video Game Consoles,245
152344331978,139971,Video Game Consoles,419.99
262748088052,139971,Video Game Consoles,260
322347711609,139971,Video Game Consoles,284.95
252654180259,139971,Video Game Consoles,425
262748137070,139971,Video Game Consoles,225
232157486831,139971,Video Game Consoles,225
272474518644,139971,Video Game Consoles,434.99
142200352987,139971,Video Game Consoles,243
272474579289,139971,Video Game Consoles,325
152337800690,139971,Video Game Consoles,275
222332918458,139971,Video Game Consoles,385
222335914331,139971,Video Game Consoles,274.99
182377706320,183068,PC & Console VR Headsets,419.48
232161708519,139971,Video Game Consoles,257.5
282276919391,139971,Video Game Consoles,245
201733356927,139971,Video Game Consoles,321
252654179079,139971,Video Game Consoles,425
291962846408,139971,Video Game Consoles,225
152342486434,139971,Video Game Consoles,388
351925751726,139971,Video Game Consoles,254.95
201731491672,139971,Video Game Consoles,240.5
182377473836,139971,Video Game Consoles,255
162308903718,139971,Video Game Consoles,330
112225792232,139971,Video Game Consoles,325
282261766577,139971,Video Game Consoles,234.99
302157299195,183068,PC & Console VR Headsets,429.99
192042310802,139971,Video Game Consoles,280
282274335955,139971,Video Game Consoles,328
262738338399,139971,Video Game Consoles,260
252666392949,139971,Video Game Consoles,164.98000000000002
322349728531,139971,Video Game Consoles,210
152337309623,139971,Video Game Consoles,255.5
142193304654,139971,Video Game Consoles,255
152334905444,139971,Video Game Consoles,255.49
122251407122,139971,Video Game Consoles,296
152337312755,139971,Video Game Consoles,247.5
401234568257,139971,Video Game Consoles,247.5
332050114858,139971,Video Game Consoles,410
272474517387,139971,Video Game Consoles,199.99
201737999882,139971,Video Game Consoles,235
291962131408,139971,Video Game Consoles,250
192038552562,139971,Video Game Consoles,439.95
132020953391,139971,Video Game Consoles,422.95
381864938968,139971,Video Game Consoles,243
332053168269,139971,Video Game Consoles,279.99
322347982093,183068,PC & Console VR Headsets,489.99
252656998322,139971,Video Game Consoles,305
122247931130,139971,Video Game Consoles,285
232157845472,139971,Video Game Consoles,225
361835559010,139971,Video Game Consoles,243
311749833383,139971,Video Game Consoles,240
172431903294,139971,Video Game Consoles,229.99
152344181347,139971,Video Game Consoles,199
162305417252,139971,Video Game Consoles,205
152341599566,139971,Video Game Consoles,403.95
232157343799,139971,Video Game Consoles,239.5
262748851440,139971,Video Game Consoles,205
152344160287,139971,Video Game Consoles,163.84
222335158773,139971,Video Game Consoles,275
162299188457,139971,Video Game Consoles,354.99
282271619399,139971,Video Game Consoles,345
182375584186,139971,Video Game Consoles,279
192045060180,139971,Video Game Consoles,249.99
282271717020,139971,Video Game Consoles,235
182368847313,139971,Video Game Consoles,215
332046045346,139971,Video Game Consoles,236.5
322342141284,139971,Video Game Consoles,222.5
142200285106,139971,Video Game Consoles,265
282277676130,139971,Video Game Consoles,250
311746299549,139971,Video Game Consoles,275
162308693170,139971,Video Game Consoles,254.99
272474432518,139971,Video Game Consoles,210
132021015557,139971,Video Game Consoles,207.5
252656933559,139971,Video Game Consoles,262.5
162299158158,139971,Video Game Consoles,247.5
232161630746,139971,Video Game Consoles,419.91
262748851973,139971,Video Game Consoles,275
332046019064,139971,Video Game Consoles,224.5
112217377470,139971,Video Game Consoles,294.39
262748772420,139971,Video Game Consoles,255
182368797794,139971,Video Game Consoles,237.5
272468323425,139971,Video Game Consoles,261.05
162301837678,139971,Video Game Consoles,240.5
122248000739,139971,Video Game Consoles,235
172424136198,139971,Video Game Consoles,233.5
192040529329,139971,Video Game Consoles,410
152344050658,139971,Video Game Consoles,250.99
232157284923,139971,Video Game Consoles,286
351920660454,139971,Video Game Consoles,425
291953743294,139971,Video Game Consoles,306
182375858861,139971,Video Game Consoles,380
201731327878,139971,Video Game Consoles,225
172424103267,139971,Video Game Consoles,300
282271860408,139971,Video Game Consoles,245
172432239165,139971,Video Game Consoles,175
302157068898,139971,Video Game Consoles,249.99
322349542211,139971,Video Game Consoles,310
201738934843,139971,Video Game Consoles,275
282271633691,139971,Video Game Consoles,285
172430163273,139971,Video Game Consoles,264
132021868687,139971,Video Game Consoles,398.99
132016774052,139971,Video Game Consoles,227
222335657898,139971,Video Game Consoles,225
262745348783,139971,Video Game Consoles,235
322342054973,139971,Video Game Consoles,237.99
302150745955,139971,Video Game Consoles,390
262705096252,139971,Video Game Consoles,265.05
262744324163,163826,Video Glasses,500
142195085879,139971,Video Game Consoles,358
302150737129,139971,Video Game Consoles,215.5
302150734873,139971,Video Game Consoles,217.5
262748380570,139971,Video Game Consoles,350
222328179260,139971,Video Game Consoles,242.5
172398721619,139971,Video Game Consoles,459.95
302150732449,139971,Video Game Consoles,225
232159172222,139971,Video Game Consoles,387.75
162308319384,139971,Video Game Consoles,350
192044748592,139971,Video Game Consoles,449
272465578327,139971,Video Game Consoles,216
132016651899,139971,Video Game Consoles,220
192044892380,139971,Video Game Consoles,425
381864336624,139971,Video Game Consoles,243.49
122244371627,139971,Video Game Consoles,264.5
122255003614,139971,Video Game Consoles,220
162305876178,139971,Video Game Consoles,240
252656645298,139971,Video Game Consoles,242.5
142194493722,139971,Video Game Consoles,213.11
252656641544,139971,Video Game Consoles,209.5
172432204209,139971,Video Game Consoles,249.99
182376059359,139971,Video Game Consoles,364.65
152334543808,139971,Video Game Consoles,265.5
232163219293,139971,Video Game Consoles,245
291962352359,139971,Video Game Consoles,357.23
322341864782,139971,Video Game Consoles,221
201731137064,139971,Video Game Consoles,238.5
332045179780,139971,Video Game Consoles,310.5
332052532170,139971,Video Game Consoles,268
222328053285,139971,Video Game Consoles,232.5
282271425697,139971,Video Game Consoles,306
262746665420,139971,Video Game Consoles,224.99
122254981818,139971,Video Game Consoles,225
252666897900,139971,Video Game Consoles,474.99
162303600738,139971,Video Game Consoles,399.99
262746970195,139971,Video Game Consoles,413
272472318544,139971,Video Game Consoles,244.99
332045741919,139971,Video Game Consoles,233.5
162306995046,139971,Video Game Consoles,228.99
162293492766,139971,Video Game Consoles,430
272474101325,139971,Video Game Consoles,175
152337224161,139971,Video Game Consoles,249
152337223388,139971,Video Game Consoles,225
332052854120,139971,Video Game Consoles,375
152334441799,139971,Video Game Consoles,385
152334426904,139971,Video Game Consoles,235
291952811647,139971,Video Game Consoles,265
322349281986,139971,Video Game Consoles,250
232164034666,139971,Video Game Consoles,254
282263364651,139971,Video Game Consoles,260
172423773484,139971,Video Game Consoles,230
222335271419,139971,Video Game Consoles,420
282276143143,139971,Video Game Consoles,350
201731029234,139971,Video Game Consoles,245
132016427309,139971,Video Game Consoles,280
302152425408,139971,Video Game Consoles,222.5
152343416872,139971,Video Game Consoles,425
332050114672,139971,Video Game Consoles,235
201734983873,139971,Video Game Consoles,400
152334365525,139971,Video Game Consoles,235.5
291957628089,139971,Video Game Consoles,227.5
222334803859,139971,Video Game Consoles,269.44
142200422655,139971,Video Game Consoles,225
192038600960,139971,Video Game Consoles,272.5
381864488057,139971,Video Game Consoles,266
282271296072,139971,Video Game Consoles,265
322348692067,139971,Video Game Consoles,499.95
112218248329,139971,Video Game Consoles,257.5
172432520758,139971,Video Game Consoles,215
222330076867,139971,Video Game Consoles,217.5
222330076840,139971,Video Game Consoles,227.5
122254175074,139971,Video Game Consoles,275
162307562007,139971,Video Game Consoles,220
162301425664,139971,Video Game Consoles,218.51
282271215762,139971,Video Game Consoles,440
192044111312,139971,Video Game Consoles,229.99
132000627116,139971,Video Game Consoles,219.99
252633615143,139971,Video Game Consoles,278.66999999999996
232164027560,139971,Video Game Consoles,224.64
222327855558,139971,Video Game Consoles,227.5
182368241938,139971,Video Game Consoles,272.5
152339754197,139971,Video Game Consoles,404
112225236803,139971,Video Game Consoles,235
201730914453,139971,Video Game Consoles,270
252663291897,139971,Video Game Consoles,389
232163395557,183068,PC & Console VR Headsets,499.99
291961985967,139971,Video Game Consoles,405
272465195830,139971,Video Game Consoles,232
122250655298,139971,Video Game Consoles,235
302148799939,139971,Video Game Consoles,209.99
232163964029,139971,Video Game Consoles,294.64
272473219562,139971,Video Game Consoles,295
322348911477,139971,Video Game Consoles,219.99
322348915385,139971,Video Game Consoles,249.99
222329922415,139971,Video Game Consoles,173.5
201730841447,139971,Video Game Consoles,255.5
332045506624,139971,Video Game Consoles,290
112218044868,139971,Video Game Consoles,282
192041750628,139971,Video Game Consoles,236.5
222334711211,139971,Video Game Consoles,425
332052632763,139971,Video Game Consoles,350
122254269232,139971,Video Game Consoles,235
182376674729,139971,Video Game Consoles,148.89
182376667480,139971,Video Game Consoles,148.89
152342899078,139971,Video Game Consoles,275
182376651704,139971,Video Game Consoles,148.89
182376586809,139971,Video Game Consoles,148.89
172432117956,139971,Video Game Consoles,284.99
272473447699,139971,Video Game Consoles,420
262747605423,139971,Video Game Consoles,200
322348754083,139971,Video Game Consoles,404
152342675991,139971,Video Game Consoles,425
252667078076,139971,Video Game Consoles,179.99
201737721453,139971,Video Game Consoles,550
142200309090,139971,Video Game Consoles,225
162294377032,139971,Video Game Consoles,161.75
252667075575,139971,Video Game Consoles,195
182376215300,139971,Video Game Consoles,365
291962083110,139971,Video Game Consoles,320
252655289417,139971,Video Game Consoles,240
282278566438,139971,Video Game Consoles,270
232156321520,139971,Video Game Consoles,221.49
112223491572,139971,Video Game Consoles,389.99
132019802193,139971,Video Game Consoles,260.5
152333397805,139971,Video Game Consoles,315
332044959661,139971,Video Game Consoles,305
162302693712,139971,Video Game Consoles,439.99
162310272091,139971,Video Game Consoles,425
282281045310,139971,Video Game Consoles,425
142202134650,139971,Video Game Consoles,270
322350818999,139971,Video Game Consoles,394.99
291964002194,139971,Video Game Consoles,198.99
272475423768,139971,Video Game Consoles,275
142194792724,139971,Video Game Consoles,227.5
282281021423,139971,Video Game Consoles,345
222337003085,139971,Video Game Consoles,275
122252289277,139971,Video Game Consoles,400
112226635797,139971,Video Game Consoles,350
222336500509,139971,Video Game Consoles,425
152345751909,139971,Video Game Consoles,275
291942883689,139971,Video Game Consoles,208.08
272475548580,139971,Video Game Consoles,245
162309525540,139971,Video Game Consoles,429
222337015612,139971,Video Game Consoles,275
182378920645,139971,Video Game Consoles,170
222329590455,139971,Video Game Consoles,230
152332497662,139971,Video Game Consoles,223.5
172428335994,139971,Video Game Consoles,240.5
252658707776,139971,Video Game Consoles,262.5
162310006965,139971,Video Game Consoles,170
152344993954,139971,Video Game Consoles,240
272475732916,139971,Video Game Consoles,199.99
282273108162,139971,Video Game Consoles,275.5
112221936542,139971,Video Game Consoles,227.5
162310227805,139971,Video Game Consoles,280
272467937936,139971,Video Game Consoles,249.99
272474673296,139971,Video Game Consoles,235
262750408506,139971,Video Game Consoles,225
132025401832,139971,Video Game Consoles,424
282281007404,139971,Video Game Consoles,260
201731593860,139971,Video Game Consoles,227.5
172434174572,139971,Video Game Consoles,362
162310230286,139971,Video Game Consoles,280
262739941538,139971,Video Game Consoles,215
252665421978,139971,Video Game Consoles,222.5
122256639355,139971,Video Game Consoles,224.99
112219821760,139971,Video Game Consoles,253.5
272473229075,139971,Video Game Consoles,279.99
182378340786,183068,PC & Console VR Headsets,519.48
192039855144,139971,Video Game Consoles,327
272410931469,139971,Video Game Consoles,285
112227358986,139971,Video Game Consoles,215
142197034251,139971,Video Game Consoles,245.04000000000002
391644738763,139971,Video Game Consoles,281
262741026923,139971,Video Game Consoles,250
152337606492,139971,Video Game Consoles,232.5
222336891718,139971,Video Game Consoles,149.99
152336355701,139971,Video Game Consoles,235.5
282273053049,139971,Video Game Consoles,320
201732408560,139971,Video Game Consoles,224
232162617552,139971,Video Game Consoles,251.5
282281344291,183068,PC & Console VR Headsets,494
252669752738,139971,Video Game Consoles,269.98
361841341343,139971,Video Game Consoles,228.5
322349243172,139971,Video Game Consoles,295
142197003470,139971,Video Game Consoles,168.5
222336882648,139971,Video Game Consoles,149.99
222336633469,139971,Video Game Consoles,249.99
222336870723,139971,Video Game Consoles,149.99
272467254784,139971,Video Game Consoles,236.5
192046001815,139971,Video Game Consoles,249.99
332053302070,183068,PC & Console VR Headsets,520
122256604706,139971,Video Game Consoles,230
172433026253,139971,Video Game Consoles,224.99
132025586124,139971,Video Game Consoles,234.99
232165381127,139971,Video Game Consoles,250
132018004441,139971,Video Game Consoles,242.5
132025470058,139971,Video Game Consoles,264
192033791613,139971,Video Game Consoles,245
182372562282,139971,Video Game Consoles,227.5
162310128703,139971,Video Game Consoles,419.99
192045921174,139971,Video Game Consoles,248
252669460775,139971,Video Game Consoles,219.99
322323339862,139971,Video Game Consoles,330
112219737606,139971,Video Game Consoles,206.53
391635725483,139971,Video Game Consoles,202.95
282273001612,139971,Video Game Consoles,325
322343204187,139971,Video Game Consoles,240
132017987709,139971,Video Game Consoles,224.51
192045860500,139971,Video Game Consoles,249.99
232160487904,139971,Video Game Consoles,222.5
232162562367,139971,Video Game Consoles,265
201739054968,139971,Video Game Consoles,295
172425480849,139971,Video Game Consoles,220.5
182373674278,163826,Video Glasses,539
132017969731,139971,Video Game Consoles,251
142196926486,139971,Video Game Consoles,211.5
201732326342,139971,Video Game Consoles,199.5
262737526468,163826,Video Glasses,524.99
262750193063,139971,Video Game Consoles,428.99
282272971524,139971,Video Game Consoles,235.5
302151834635,139971,Video Game Consoles,220
262739756655,139971,Video Game Consoles,265
172434195612,139971,Video Game Consoles,284.99
122252843384,139971,Video Game Consoles,279
172433834101,139971,Video Game Consoles,213
291963702304,139971,Video Game Consoles,230
232165445119,139971,Video Game Consoles,225
282281242709,139971,Video Game Consoles,575
262733687845,139971,Video Game Consoles,255
152344217110,139971,Video Game Consoles,159.69
302158222957,139971,Video Game Consoles,224.99
311752818468,139971,Video Game Consoles,424
262744211694,139971,Video Game Consoles,251.05
262750111131,139971,Video Game Consoles,128.99
142194513022,139971,Video Game Consoles,310
282281238703,139971,Video Game Consoles,370
122256374031,139971,Video Game Consoles,210
282281215873,139971,Video Game Consoles,200
332053920369,139971,Video Game Consoles,230
302158214388,139971,Video Game Consoles,219.99
322350566516,139971,Video Game Consoles,175
152345427840,139971,Video Game Consoles,200
162300497117,139971,Video Game Consoles,232
262750267519,139971,Video Game Consoles,233.95
172433906279,139971,Video Game Consoles,416
112219627541,139971,Video Game Consoles,204.5
182378451230,139971,Video Game Consoles,275
122256459784,139971,Video Game Consoles,399.99
122246287634,139971,Video Game Consoles,400
252669474776,139971,Video Game Consoles,229
232164712508,139971,Video Game Consoles,249
112225026913,139971,Video Game Consoles,220
201739799323,139971,Video Game Consoles,219.99
322350593592,139971,Video Game Consoles,220
182378462360,139971,Video Game Consoles,150
401238213804,139971,Video Game Consoles,399.99
162309866076,139971,Video Game Consoles,275
282268911314,139971,Video Game Consoles,251.5
282272764688,139971,Video Game Consoles,240.5
252666869130,139971,Video Game Consoles,379.99
201732161007,139971,Video Game Consoles,239.5
201739872548,139971,Video Game Consoles,209
192041235444,139971,Video Game Consoles,255.5
112219495003,139971,Video Game Consoles,265.5
252669207130,139971,Video Game Consoles,249.99
252669338895,139971,Video Game Consoles,205
172427821841,139971,Video Game Consoles,245.5
291963712822,139971,Video Game Consoles,445
262750129017,139971,Video Game Consoles,425
222335004044,139971,Video Game Consoles,254.99
162300274077,139971,Video Game Consoles,414
192045334141,139971,Video Game Consoles,249.99
282277939748,139971,Video Game Consoles,260
162309724926,139971,Video Game Consoles,290
142201969655,139971,Video Game Consoles,185
142202194782,139971,Video Game Consoles,180
192045706963,139971,Video Game Consoles,245
182370139608,139971,Video Game Consoles,241.3
182378464231,139971,Video Game Consoles,200
162309702836,139971,Video Game Consoles,280
182378431363,139971,Video Game Consoles,150
172433589241,139971,Video Game Consoles,284.99
361826570351,139971,Video Game Consoles,429.99
162300004422,139971,Video Game Consoles,241
232165079785,139971,Video Game Consoles,225
351926229137,139971,Video Game Consoles,229.95
182378391139,139971,Video Game Consoles,150
182378344243,139971,Video Game Consoles,410
142202144611,139971,Video Game Consoles,180
381865936285,139971,Video Game Consoles,210
222329504145,139971,Video Game Consoles,300
232162485635,139971,Video Game Consoles,260.29
172433253933,139971,Video Game Consoles,280
192045282867,139971,Video Game Consoles,249.99
272475028107,139971,Video Game Consoles,244.99
291962538674,139971,Video Game Consoles,550
371806732030,139971,Video Game Consoles,229.98000000000002
192045659623,139971,Video Game Consoles,264.33
172426693609,183068,PC & Console VR Headsets,519.99
282272496990,139971,Video Game Consoles,230
252657924792,183068,PC & Console VR Headsets,488
272471225770,139971,Video Game Consoles,260
282280815949,139971,Video Game Consoles,235
282280878597,139971,Video Game Consoles,272.88
132023956597,139971,Video Game Consoles,232.5
122252781439,139971,Video Game Consoles,390
142172749681,139971,Video Game Consoles,548
322350238699,139971,Video Game Consoles,469.99
